sample_id,raw_input,normalized_degree_part,canonical_degree,canonical_field,degree_level,degree_short_code,split_pattern,expected_layer,expected_status,gold_confidence,training_use,source
L1-00990,BTECH / Environmental Engineering,btech,Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00991,"Bachelor of Engineering, Instrumentation Engineering",bachelor of engineering,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00992,B. Tech / Computer Science and Engineering,b tech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00993,B.Tech - Instrumentation Engineering,btech,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00994,B.Tech. / Civil Engineering,btech,Bachelor of Engineering,Civil Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00995,"B.Tech, Biotechnology Engineering",btech,Bachelor of Engineering,Biotechnology Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00996,B.Tech - Computer Science and Engineering,btech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00997,B.Tech (Hons) in Data Science,btech,Bachelor of Engineering,Data Science,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00998,B.Tech (Hons) (Metallurgical Engineering),btech,Bachelor of Engineering,,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-00999,BTech (Mathematics),btech,Bachelor of Engineering,Mathematics,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01000,Bacheler of Technology (Finance),bacheler of technology,Bachelor of Engineering,Finance,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01001,"B. Tech, Civil Engineering",b tech,Bachelor of Engineering,Civil Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01002,B.Tech/BE - Artificial Intelligence and Machine Learning,btech be,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01003,B.Tech/BE in Cybersecurity,btech be,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01004,BTECH (Electrical Engineering),btech,Bachelor of Engineering,Electrical Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01005,B.Tech (Hons) in Metallurgical Engineering,btech,Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01006,BTECH / Computer Science and Engineering,btech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01007,BTECH (Mechanical Engineering),btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01008,4-Year B.Tech (Data Science),4 year btech,Bachelor of Engineering,Data Science,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01009,B.Tech/BE in Food Technology,btech be,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01010,"4-Year B.Tech, Computer Science and Engineering",4 year btech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01011,Bacheler of Technology in Instrumentation Engineering,bacheler of technology,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01012,Bacheler of Technology / Finance,bacheler of technology,Bachelor of Engineering,Finance,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01013,BENG,beng,Bachelor of Engineering,,UG ENGINEERING,BE,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01014,B.Tech (Mining Engineering),btech,Bachelor of Engineering,Mining Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01015,B.Tech (Hons) / Chemistry,btech,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01016,"BTECH, Information Technology",btech,Bachelor of Engineering,Information Technology,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01017,"B. Tech, Business Administration",b tech,Bachelor of Engineering,Business Administration,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01018,BTech / Biotechnology Engineering,btech,Bachelor of Engineering,Biotechnology Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01019,BTECH / Cybersecurity,btech,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01020,"B.Tech, Electronics and Communication Engineering",btech,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01021,B.Tech. (Civil Engineering),btech,Bachelor of Engineering,Civil Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01022,4-Year B.Tech (Finance),4 year btech,Bachelor of Engineering,Finance,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01023,B.Tech. (Food Technology),btech,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01024,BTech / Mathematics,btech,Bachelor of Engineering,Mathematics,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01025,Bacheler of Technology - Environmental Engineering,bacheler of technology,Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01026,Bacheler of Technology in Chemistry,bacheler of technology,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01027,B.Tech. (Finance),btech,Bachelor of Engineering,Finance,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01028,B.Tech. - Data Science,btech,Bachelor of Engineering,Data Science,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01029,Bacheler of Technology - Metallurgical Engineering,bacheler of technology,Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01030,B.Tech/BE (Cybersecurity),btech be,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01031,BTech / Mechanical Engineering,btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01032,B.Tech / Cybersecurity,btech,Bachelor of Engineering,Cybersecurity,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01033,B. Tech - Computer Science and Engineering,b tech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01034,B. Tech / Chemistry,b tech,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01035,B.Tech/BE - Instrumentation Engineering,btech be,Bachelor of Engineering,Instrumentation Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01036,Bacheler of Technology in Chemical Engineering,bacheler of technology,Bachelor of Engineering,Chemical Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01037,B.Tech/BE - Software Engineering,btech be,Bachelor of Engineering,Software Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01038,Bacheler of Technology (Chemistry),bacheler of technology,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01039,B.Tech (Hons) (Cybersecurity),btech,Bachelor of Engineering,,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01040,BTech in Biotechnology Engineering,btech,Bachelor of Engineering,Biotechnology Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01041,B.Tech. (Aerospace Engineering),btech,Bachelor of Engineering,Aerospace Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01042,BE Hons,be,Bachelor of Engineering,,UG ENGINEERING,BE,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01043,Bachelor of Engineering - Mining Engineering,bachelor of engineering,Bachelor of Engineering,Mining Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01044,"Bacheler of Technology, Computer Science and Engineering",bacheler of technology,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01045,"BTech, Metallurgical Engineering",btech,Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01046,"B. Tech, Chemistry",b tech,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01047,B. Tech - Food Technology,b tech,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01048,B.Tech (Hons) / Metallurgical Engineering,btech,Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01049,4-Year B.Tech (Mathematics),4 year btech,Bachelor of Engineering,Mathematics,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01050,B.Tech/BE in Environmental Engineering,btech be,Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01051,B.Tech/BE (Food Technology),btech be,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01052,Bachelor of Engineering in Information Technology,bachelor of engineering,Bachelor of Engineering,Information Technology,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01053,4-Year B.Tech in Mechanical Engineering,4 year btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01054,"Bachelor of Engineering, Computer Science and Engineering",bachelor of engineering,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01055,"B. Tech, Information Technology",b tech,Bachelor of Engineering,Information Technology,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01056,BTECH - Mathematics,btech,Bachelor of Engineering,Mathematics,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01057,B.Tech (Chemical Engineering),btech,Bachelor of Engineering,Chemical Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01058,BTECH in Artificial Intelligence and Machine Learning,btech,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01059,4-Year B.Tech / Biotechnology Engineering,4 year btech,Bachelor of Engineering,Biotechnology Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01060,BTECH (Electronics and Communication Engineering),btech,Bachelor of Engineering,Electronics and Communication Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01061,BTECH - Mining Engineering,btech,Bachelor of Engineering,Mining Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01062,BTech in Artificial Intelligence and Machine Learning,btech,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01063,"B.Tech (Hons), Biotechnology Engineering",btech biotechnology engineering,Bachelor of Engineering,,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01064,Enginering of Engineering,enginering of engineering,Bachelor of Engineering,,UG ENGINEERING,BE,none,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01065,B.Tech (Hons) - Production Engineering,btech,Bachelor of Engineering,Production Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01066,"B. Tech, Mathematics",b tech,Bachelor of Engineering,Mathematics,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01067,BTECH / Mechanical Engineering,btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01068,"B.Tech, Mechanical Engineering",btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01069,B.Tech / Software Engineering,btech,Bachelor of Engineering,Software Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01070,"B.Tech/BE, Food Technology",btech be,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01071,"B.Tech., Chemical Engineering",btech,Bachelor of Engineering,Chemical Engineering,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01072,B. Tech in Food Technology,b tech,Bachelor of Engineering,Food Technology,UG ENGINEERING,BE,in,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01073,"B.Tech (Hons), Information Technology",btech information technology,Bachelor of Engineering,,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01074,"B.Tech, Physics",btech,Bachelor of Engineering,Physics,UG ENGINEERING,BE,comma,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01075,Bachelor of Engineering (Chemistry),bachelor of engineering,Bachelor of Engineering,Chemistry,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01076,4-Year B.Tech - Artificial Intelligence and Machine Learning,4 year btech,Bachelor of Engineering,Artificial Intelligence and Machine Learning,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01077,BTech / Physics,btech,Bachelor of Engineering,Physics,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01078,BTECH - Metallurgical Engineering,btech,Bachelor of Engineering,Metallurgical Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01079,Bachelor of Engineering (Mechanical Engineering),bachelor of engineering,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,parentheses,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01080,Bachelor of Engineering / Environmental Engineering,bachelor of engineering,Bachelor of Engineering,Environmental Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01081,B.Tech. / Mechanical Engineering,btech,Bachelor of Engineering,Mechanical Engineering,UG ENGINEERING,BE,slash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
L1-01082,BTECH - Computer Science and Engineering,btech,Bachelor of Engineering,Computer Science and Engineering,UG ENGINEERING,BE,dash,L1,resolved,1.00,exact_lookup_dictionary,degree_dictionary.json
