raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
IN MAHONS qualification,Master of Arts,IN MAHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MAHONS (India),Master of Arts,Bachelor of Arts,,,review_needed,L2,0.8333,83.3,wrong_degree
IN MAHONS (IN),Master of Arts,Bachelor of Arts,,,review_needed,L2,0.8333,83.3,wrong_degree
IN MAHONS (1-2 years),Master of Arts,Bachelor of Arts,,,review_needed,L2,0.8333,83.3,wrong_degree
MasterofArts qualification,Master of Arts,MasterofArts qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MasterofArts degree,Master of Arts,Indian MasterofArts degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MasterofArts qualification,Master of Arts,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MasterofArts degree,Master of Arts,India MasterofArts degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MasterofArts qualification,Master of Arts,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MasterofArts qualification,Master of Arts,IN MasterofArts qualification,,,review_needed,L3,0.62,62.0,wrong_degree
Indian Master of Business Administration degree,Master of Business Administration,Master of Engineering,,,review_needed,L2,0.8696,87.0,wrong_degree
India Master of Business Administration degree,Master of Business Administration,Master of Engineering,,,review_needed,L2,0.8791,87.9,wrong_degree
India Master of Business Administration qualification,Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.7919,79.2,wrong_degree
Indian M B A,Master of Business Administration,Indian M B A,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M B A degree,Master of Business Administration,Indian M B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M B A qualification,Master of Business Administration,Indian M B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M B A (India),Master of Business Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian M B A (IN),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M B A (1-2 years),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M B A,Master of Business Administration,India M B A,,,review_needed,L3,0.5,50.0,wrong_degree
India M B A degree,Master of Business Administration,India M B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M B A qualification,Master of Business Administration,India M B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M B A (India),Master of Business Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
India M B A (IN),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M B A (1-2 years),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M B A degree,Master of Business Administration,IN M B A degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M B A qualification,Master of Business Administration,IN M B A qualification,,,review_needed,L3,0.62,62.0,wrong_degree
Indian Master of Business Administration (Hons) degree,Master of Business Administration,Master of Engineering,,,review_needed,L2,0.8696,87.0,wrong_degree
India Master of Business Administration (Hons) degree,Master of Business Administration,Master of Engineering,,,review_needed,L2,0.8791,87.9,wrong_degree
India Master of Business Administration (Hons) qualification,Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.7919,79.2,wrong_degree
E M B A,Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
E M B A qualification,Master of Business Administration,E M B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
E M B A (India),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
E M B A (IN),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
E M B A (1-2 years),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
Indian E M B A,Master of Business Administration,Indian E M B A,,,review_needed,L3,0.5,50.0,wrong_degree
Indian E M B A degree,Master of Business Administration,Indian E M B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian E M B A qualification,Master of Business Administration,Indian E M B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian E M B A (India),Master of Business Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian E M B A (IN),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian E M B A (1-2 years),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India E M B A,Master of Business Administration,India E M B A,,,review_needed,L3,0.5,50.0,wrong_degree
India E M B A degree,Master of Business Administration,India E M B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
India E M B A qualification,Master of Business Administration,India E M B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India E M B A (India),Master of Business Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
India E M B A (IN),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India E M B A (1-2 years),Master of Business Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN E M B A,Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
IN E M B A degree,Master of Business Administration,IN E M B A degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN E M B A qualification,Master of Business Administration,IN E M B A qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN E M B A (India),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
IN E M B A (IN),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
IN E M B A (1-2 years),Master of Business Administration,Bachelor of Engineering,,,review_needed,L2,0.86,86.0,wrong_degree
MBAHONS,Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
MBAHONS degree,Master of Business Administration,MBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
MBAHONS qualification,Master of Business Administration,MBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MBAHONS (India),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
MBAHONS (IN),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
MBAHONS (1-2 years),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
Indian MBAHONS,Master of Business Administration,Indian MBAHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MBAHONS degree,Master of Business Administration,Indian MBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MBAHONS qualification,Master of Business Administration,Indian MBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MBAHONS (India),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MBAHONS (IN),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MBAHONS (1-2 years),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS,Master of Business Administration,India MBAHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS degree,Master of Business Administration,India MBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS qualification,Master of Business Administration,India MBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS (India),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS (IN),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MBAHONS (1-2 years),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MBAHONS,Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
IN MBAHONS degree,Master of Business Administration,IN MBAHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MBAHONS qualification,Master of Business Administration,IN MBAHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MBAHONS (India),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
IN MBAHONS (IN),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
IN MBAHONS (1-2 years),Master of Business Administration,Bachelor of Arts,,,fuzzy_matched,L2,0.9231,92.3,wrong_degree
EMBAHONS,Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
EMBAHONS degree,Master of Business Administration,EMBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
EMBAHONS qualification,Master of Business Administration,EMBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
EMBAHONS (India),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
EMBAHONS (IN),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
EMBAHONS (1-2 years),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian EMBAHONS,Master of Business Administration,Indian EMBAHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian EMBAHONS degree,Master of Business Administration,Indian EMBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian EMBAHONS qualification,Master of Business Administration,Indian EMBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian EMBAHONS (India),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian EMBAHONS (IN),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian EMBAHONS (1-2 years),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS,Master of Business Administration,India EMBAHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS degree,Master of Business Administration,India EMBAHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS qualification,Master of Business Administration,India EMBAHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS (India),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS (IN),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India EMBAHONS (1-2 years),Master of Business Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN EMBAHONS,Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
IN EMBAHONS degree,Master of Business Administration,IN EMBAHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN EMBAHONS qualification,Master of Business Administration,IN EMBAHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN EMBAHONS (India),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
IN EMBAHONS (IN),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
IN EMBAHONS (1-2 years),Master of Business Administration,Bachelor of Arts,,,review_needed,L2,0.8571,85.7,wrong_degree
M C O M qualification,Master of Commerce,M C O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M C O M,Master of Commerce,Indian M C O M,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M C O M degree,Master of Commerce,Indian M C O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M C O M qualification,Master of Commerce,Indian M C O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M C O M (India),Master of Commerce,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian M C O M (IN),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M C O M (1-2 years),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M C O M,Master of Commerce,India M C O M,,,review_needed,L3,0.5,50.0,wrong_degree
India M C O M degree,Master of Commerce,India M C O M degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M C O M qualification,Master of Commerce,India M C O M qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M C O M (India),Master of Commerce,,,,review_needed,L3,0.35,35.0,wrong_degree
India M C O M (IN),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M C O M (1-2 years),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M C O M degree,Master of Commerce,IN M C O M degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M C O M qualification,Master of Commerce,IN M C O M qualification,,,review_needed,L3,0.62,62.0,wrong_degree
M Com qualification,Master of Commerce,M Com qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Com degree,Master of Commerce,Indian M Com degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M Com qualification,Master of Commerce,Indian M Com qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India M Com degree,Master of Commerce,India M Com degree,,,review_needed,L3,0.5,50.0,wrong_degree
India M Com qualification,Master of Commerce,India M Com qualification,,,review_needed,L3,0.5,50.0,wrong_degree
IN M Com degree,Master of Commerce,IN M Com degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN M Com qualification,Master of Commerce,IN M Com qualification,,,review_needed,L3,0.62,62.0,wrong_degree
MCOMHONS,Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
MCOMHONS degree,Master of Commerce,MCOMHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
MCOMHONS qualification,Master of Commerce,MCOMHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MCOMHONS (India),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
MCOMHONS (IN),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
MCOMHONS (1-2 years),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
Indian MCOMHONS,Master of Commerce,Indian MCOMHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MCOMHONS degree,Master of Commerce,Indian MCOMHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MCOMHONS qualification,Master of Commerce,Indian MCOMHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MCOMHONS (India),Master of Commerce,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian MCOMHONS (IN),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MCOMHONS (1-2 years),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MCOMHONS,Master of Commerce,India MCOMHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India MCOMHONS degree,Master of Commerce,India MCOMHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
India MCOMHONS qualification,Master of Commerce,India MCOMHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India MCOMHONS (India),Master of Commerce,,,,review_needed,L3,0.35,35.0,wrong_degree
India MCOMHONS (IN),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MCOMHONS (1-2 years),Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MCOMHONS,Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
IN MCOMHONS degree,Master of Commerce,IN MCOMHONS degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN MCOMHONS qualification,Master of Commerce,IN MCOMHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN MCOMHONS (India),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
IN MCOMHONS (IN),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
IN MCOMHONS (1-2 years),Master of Commerce,Bachelor of Commerce,,,review_needed,L2,0.875,87.5,wrong_degree
MasterofCommerce qualification,Master of Commerce,Master of Computer Applications,,,review_needed,L2,0.7586,75.9,wrong_degree
Indian MasterofCommerce qualification,Master of Commerce,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MasterofCommerce qualification,Master of Commerce,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MasterofCommerce qualification,Master of Commerce,Master of Computer Applications,,,review_needed,L2,0.7586,75.9,wrong_degree
M. Com (Hons) qualification,Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Com (Hons) degree,Master of Commerce,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
