source_file,raw_input,canonical_degree_options,sample_id_example,note
layer1_exact_lookup_training.csv,BTECH - Physics,Bachelor of Engineering|Bachelor of Technology,L1-01816,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00738,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00834,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01268,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01254,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L1-00611,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01552,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Business Administration,Bachelor of Engineering|Bachelor of Technology,L1-01308,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01371,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Chemistry,Bachelor of Engineering|Bachelor of Technology,L1-00692,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01661,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01006,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L1-01019,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Data Science,Bachelor of Engineering|Bachelor of Technology,L1-01855,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01518,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01647,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00990,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Finance,Bachelor of Engineering|Bachelor of Technology,L1-01629,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Food Technology,Bachelor of Engineering|Bachelor of Technology,L1-01769,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Information Technology,Bachelor of Engineering|Bachelor of Technology,L1-01807,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01827,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Mathematics,Bachelor of Engineering|Bachelor of Technology,L1-00588,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01067,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01320,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01336,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Physics,Bachelor of Engineering|Bachelor of Technology,L1-00722,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00701,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00956,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00833,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00723,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L1-01058,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01448,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Business Administration,Bachelor of Engineering|Bachelor of Technology,L1-01212,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01596,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Chemistry,Bachelor of Engineering|Bachelor of Technology,L1-01111,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01685,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01659,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L1-01403,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Data Science,Bachelor of Engineering|Bachelor of Technology,L1-01362,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01825,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00720,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01784,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Finance,Bachelor of Engineering|Bachelor of Technology,L1-01447,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Food Technology,Bachelor of Engineering|Bachelor of Technology,L1-01244,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Information Technology,Bachelor of Engineering|Bachelor of Technology,L1-00880,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01313,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Mathematics,Bachelor of Engineering|Bachelor of Technology,L1-01873,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01389,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L1-00607,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01690,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Physics,Bachelor of Engineering|Bachelor of Technology,L1-00920,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Production Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01387,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Software Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01604,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,BTECH in Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L1-01853,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Aerospace Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01709,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Artificial Intelligence and Machine Learning",Bachelor of Engineering|Bachelor of Technology,L1-00827,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Biotechnology Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00590,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Business Administration",Bachelor of Engineering|Bachelor of Technology,L1-01632,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Chemical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01539,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Chemistry",Bachelor of Engineering|Bachelor of Technology,L1-00711,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Civil Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01445,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Computer Science and Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00858,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Cybersecurity",Bachelor of Engineering|Bachelor of Technology,L1-01787,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Data Science",Bachelor of Engineering|Bachelor of Technology,L1-00708,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Electrical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01148,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Electronics and Communication Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01549,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Environmental Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01490,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Finance",Bachelor of Engineering|Bachelor of Technology,L1-00719,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Food Technology",Bachelor of Engineering|Bachelor of Technology,L1-01548,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Information Technology",Bachelor of Engineering|Bachelor of Technology,L1-01016,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Instrumentation Engineering",Bachelor of Engineering|Bachelor of Technology,L1-00599,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Mathematics",Bachelor of Engineering|Bachelor of Technology,L1-01439,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Mechanical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01332,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Metallurgical Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01329,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Mining Engineering",Bachelor of Engineering|Bachelor of Technology,L1-01418,Exclude from F1 scoring until the business rule is decided.
layer1_exact_lookup_training.csv,"BTECH, Physics",Bachelor of Engineering|Bachelor of Technology,L1-01536,Exclude from F1 scoring until the business rule is decided.
