raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Bache1or of Engineering (Textile Engineering),Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering (Biotechnology Engineering),Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering (Biotechnology Engineering),Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering (Biotechnology Engineering),Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachelor of Engineering (Fin,Bachelor of Engineering,Bachelor of Engineering,Finance,,fuzzy_matched,L2,0.972,97.2,wrong_field
Bachlor of Engineering - Computer Science and Engineering,Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Computer Science and Engineering,Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Computer Science and Engineering,Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering - Biotechnology Engineering,Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Biotechnology Engineering,Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Biotechnology Engineering,Bachelor of Engineering,Bachelor of Engineering,Biotechnology Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering (Computer Science and Engineering),Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering (Computer Science and Engineering),Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering (Computer Science and Engineering),Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering - Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Tecnlogy of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7667,76.7,wrong_degree
Tcenology of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7541,75.4,wrong_degree
Tecnology of Engincering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7541,75.4,wrong_degree
Tecnology of Engin,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7849,78.5,wrong_degree
Bachlor of Engineering in Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering in Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering in Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering - Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering / Aerospace Engineering,Bachelor of Engineering,Bachelor of Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering / Aerospace Engineering,Bachelor of Engineering,Bachelor of Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering / Aerospace Engineering,Bachelor of Engineering,Bachelor of Engineering,Aerospace Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Engg f Engineering,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.8762,87.6,wrong_degree
Engg of Engincering,Bachelor of Engineering,Diploma in Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
Engg of Engin,Bachelor of Engineering,Engg of Engin,,,review_needed,L3,0.62,62.0,wrong_degree
Bachlor of Engineering in Electrical Engineering,Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering in Electrical Engineering,Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering in Electrical Engineering,Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bachlor of Engineering, Instrumentation Engineering",Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
"Bcahelor of Engineering, Instrumentation Engineering",Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bache1or of Engineering, Instrumentation Engineering",Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bachlor of Engineering, Computer Science and Engineering",Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
"Bcahelor of Engineering, Computer Science and Engineering",Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bache1or of Engineering, Computer Science and Engineering",Bachelor of Engineering,Bachelor of Engineering,Computer Science and Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Engnering of Engineering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7844,78.4,wrong_degree
Enginering of Engincering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.749,74.9,wrong_degree
Bachelor of Engineering (Cybers,Bachelor of Engineering,Bachelor of Engineering,Cybersecurity,,fuzzy_matched,L2,0.8955,89.6,wrong_field
Bachlor of Engineering - Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering in Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering in Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering in Metallurgical Engineering,Bachelor of Engineering,Bachelor of Engineering,Metallurgical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering / Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering / Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering / Electronics and Communication Engineering,Bachelor of Engineering,Bachelor of Engineering,Electronics and Communication Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bachlor of Engineering, Textile Engineering",Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
"Bcahelor of Engineering, Textile Engineering",Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bache1or of Engineering, Textile Engineering",Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering / Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering / Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering / Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering in Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering in Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering in Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachelor of Engineering (Food Techn,Bachelor of Engineering,Bachelor of Engineering,Food Technology,,fuzzy_matched,L2,0.9315,93.2,wrong_field
Tecnlgy of Engineering,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7539,75.4,wrong_degree
Tcenolgy of Engineering,Bachelor of Engineering,Bachelor of Technology,,,review_needed,L2,0.7363,73.6,wrong_degree
Tecnolgy of Engincering,Bachelor of Engineering,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Tecnolgy of Engin,Bachelor of Engineering,Master of Technology,,,review_needed,L2,0.7222,72.2,wrong_degree
Bachlor of Engineering - Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering - Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering - Textile Engineering,Bachelor of Engineering,Bachelor of Engineering,Textile Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering in Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering in Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering in Instrumentation Engineering,Bachelor of Engineering,Bachelor of Engineering,Instrumentation Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachlor of Engineering (Electrical Engineering),Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
Bcahelor of Engineering (Electrical Engineering),Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bache1or of Engineering (Electrical Engineering),Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9565,95.7,wrong_field
Bachelor of Engineering (Environmental Engine,Bachelor of Engineering,Bachelor of Engineering,Environmental Engineering,,fuzzy_matched,L2,0.9812,98.1,wrong_field
"Bachlor of Engineering, Artificial Intelligence and Machine Learning",Bachelor of Engineering,Bachelor of Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9778,97.8,wrong_field
"Bcahelor of Engineering, Artificial Intelligence and Machine Learning",Bachelor of Engineering,Bachelor of Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bache1or of Engineering, Artificial Intelligence and Machine Learning",Bachelor of Engineering,Bachelor of Engineering,Artificial Intelligence and Machine Learning,,fuzzy_matched,L2,0.9565,95.7,wrong_field
"Bachlor of Engineering, Electrical Engineering",Bachelor of Engineering,Bachelor of Engineering,Electrical Engineering,,fuzzy_matched,L2,0.9778,97.8,wrong_field
