raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
Indian M.Eng (Hons) qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Eng (Hons) (India),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Eng (Hons) (IN),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian M.Eng (Hons) (1-2 years),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India M.Eng (Hons) degree,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India M.Eng (Hons) qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN M.Eng (Hons) qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
MENGHONS (India),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
MENGHONS (IN),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
MENGHONS (1-2 years),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Indian MENGHONS,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MENGHONS degree,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MENGHONS qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MENGHONS (India),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MENGHONS (IN),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Indian MENGHONS (1-2 years),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS degree,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS (India),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS (IN),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
India MENGHONS (1-2 years),Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MENGHONS,Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
IN MENGHONS degree,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MENGHONS qualification,Master of Engineering,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
IN MENGHONS (India),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
IN MENGHONS (IN),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
IN MENGHONS (1-2 years),Master of Engineering,Bachelor of Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Indian Master of Science degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India Master of Science degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7812,78.1,wrong_degree
Indian MSC,Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
India MSC,Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
M S C (India),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
M S C (IN),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
Indian M S C,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S C degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S C qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S C (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian M S C (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S C (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M S C (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S C (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M S C,Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C degree,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M S C qualification,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M S C (India),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C (IN),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
IN M S C (1-2 years),Master of Science,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7533,75.3,wrong_degree
Indian M Sc,Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M Sc qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M Sc (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M Sc (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
India M Sc,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M Sc qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M Sc (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M Sc (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
IN M Sc degree,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M Sc qualification,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian MSC (Hons),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian MSC (Hons) (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
India MSC (Hons),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India MSC (Hons) (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
MSCHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
MSCHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN MSCHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian ms,Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian ms (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M S,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M S (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
Indian M S (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M S,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M S (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M S (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M S degree,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M S qualification,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian Master of Science Hons degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India Master of Science Hons degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7812,78.1,wrong_degree
Indian MasterofScience degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7302,73.0,wrong_degree
India MasterofScience degree,Master of Science,Master of Engineering,,,review_needed,L2,0.7419,74.2,wrong_degree
M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.S. Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.S. Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
India M.S. Hons,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India M.S. Hons (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M.S. Hons degree,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
IN M.S. Hons qualification,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MSHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
Indian MSHONS,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS degree,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (India),Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
India MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS degree,Master of Science,,,,review_needed,L3,0.35,35.0,wrong_degree
